DATE,Time,Temp
1/28/2020,23:53:00,50
1/29/2020,00:53:00,52
1/29/2020,01:53:00,53
1/29/2020,02:53:00,52
1/29/2020,03:53:00,51
1/29/2020,04:53:00,51
1/29/2020,05:53:00,50
1/29/2020,06:53:00,49
1/29/2020,07:53:00,49
1/29/2020,08:53:00,50
1/29/2020,09:53:00,51
1/29/2020,10:53:00,52
1/29/2020,11:53:00,53
1/29/2020,12:53:00,54
1/29/2020,13:53:00,55
1/29/2020,14:53:00,55
1/29/2020,15:53:00,55
1/29/2020,16:53:00,55
1/29/2020,17:53:00,52
1/29/2020,18:53:00,51
1/29/2020,19:53:00,50
1/29/2020,20:53:00,49
1/29/2020,21:53:00,46
1/29/2020,22:53:00,42
1/29/2020,23:53:00,40
1/30/2020,00:53:00,39
1/30/2020,01:53:00,39
1/30/2020,02:53:00,38
1/30/2020,03:53:00,36
1/30/2020,04:53:00,36
1/30/2020,05:53:00,35
1/30/2020,06:53:00,35
1/30/2020,07:53:00,40
1/30/2020,08:53:00,50
1/30/2020,09:53:00,53
1/30/2020,10:53:00,56
1/30/2020,11:53:00,59
1/30/2020,12:53:00,60
1/30/2020,13:53:00,61
1/30/2020,14:53:00,61
1/30/2020,15:53:00,61
1/30/2020,16:53:00,59
1/30/2020,17:53:00,52
1/30/2020,18:53:00,50
1/30/2020,19:53:00,49
1/30/2020,20:53:00,54
1/30/2020,21:53:00,53
1/30/2020,22:53:00,51
1/30/2020,23:53:00,50
1/31/2020,00:53:00,50
1/31/2020,01:53:00,50
1/31/2020,02:53:00,50
1/31/2020,03:53:00,50
1/31/2020,04:53:00,49
1/31/2020,05:53:00,48
1/31/2020,06:53:00,48
1/31/2020,07:53:00,49
1/31/2020,08:53:00,49
1/31/2020,09:53:00,50
1/31/2020,10:53:00,50
1/31/2020,11:53:00,51
1/31/2020,12:10:00,51
1/31/2020,12:53:00,51
1/31/2020,13:40:00,51
1/31/2020,13:53:00,51
1/31/2020,14:53:00,50
1/31/2020,15:53:00,50
1/31/2020,16:53:00,49
1/31/2020,17:53:00,49
1/31/2020,18:53:00,49
1/31/2020,19:53:00,48
1/31/2020,20:53:00,48
1/31/2020,21:53:00,47
1/31/2020,22:50:00,46
1/31/2020,22:53:00,47
1/31/2020,23:53:00,47
2/1/2020,00:17:00,47
2/1/2020,00:37:00,47
2/1/2020,00:53:00,47
2/1/2020,01:09:00,47
2/1/2020,01:17:00,47
2/1/2020,01:49:00,46
2/1/2020,01:51:00,46
2/1/2020,01:53:00,47
2/1/2020,02:53:00,47
2/1/2020,03:53:00,47
2/1/2020,04:53:00,47
2/1/2020,05:53:00,47
2/1/2020,06:03:00,47
2/1/2020,06:53:00,47
2/1/2020,07:53:00,47
2/1/2020,08:04:00,47
2/1/2020,08:21:00,47
2/1/2020,08:53:00,47
2/1/2020,09:06:00,47
2/1/2020,09:12:00,47
2/1/2020,09:28:00,47
2/1/2020,09:48:00,46
2/1/2020,09:53:00,48
2/1/2020,10:53:00,48
2/1/2020,11:11:00,49
2/1/2020,11:21:00,49
2/1/2020,11:46:00,48
2/1/2020,11:53:00,49
2/1/2020,12:04:00,49
2/1/2020,12:11:00,50
2/1/2020,12:41:00,50
2/1/2020,12:53:00,50
2/1/2020,13:53:00,51
2/1/2020,14:53:00,50
2/1/2020,15:53:00,49
2/1/2020,16:53:00,48
2/1/2020,17:53:00,48
2/1/2020,18:53:00,47
2/1/2020,19:53:00,45
2/1/2020,20:53:00,44
2/1/2020,21:53:00,40
2/1/2020,22:53:00,42
2/1/2020,23:53:00,37
2/2/2020,00:53:00,36
2/2/2020,01:53:00,35
2/2/2020,02:53:00,35
2/2/2020,03:53:00,34
2/2/2020,04:53:00,34
2/2/2020,05:53:00,33
2/2/2020,06:53:00,33
2/2/2020,07:53:00,42
2/2/2020,08:53:00,47
2/2/2020,09:53:00,52
2/2/2020,10:53:00,57
2/2/2020,11:53:00,62
2/2/2020,12:53:00,66
2/2/2020,13:53:00,67
2/2/2020,14:53:00,68
2/2/2020,15:53:00,67
2/2/2020,16:53:00,65
2/2/2020,17:53:00,61
2/2/2020,18:53:00,57
2/2/2020,19:53:00,57
2/2/2020,20:53:00,58
2/2/2020,21:53:00,58
2/2/2020,22:53:00,57
2/2/2020,23:53:00,57
2/3/2020,00:53:00,56
2/3/2020,01:53:00,53
2/3/2020,02:53:00,52
2/3/2020,03:53:00,53
2/3/2020,04:53:00,50
2/3/2020,05:53:00,46
2/3/2020,06:53:00,50
2/3/2020,07:53:00,53
2/3/2020,08:53:00,59
2/3/2020,09:53:00,62
2/3/2020,10:53:00,64
2/3/2020,11:53:00,69
2/3/2020,12:53:00,71
2/3/2020,13:53:00,72
2/3/2020,14:53:00,73
2/3/2020,15:53:00,72
2/3/2020,16:53:00,70
2/3/2020,17:53:00,67
2/3/2020,18:53:00,66
2/3/2020,19:53:00,65
2/3/2020,20:53:00,65
2/3/2020,21:53:00,63
2/3/2020,22:53:00,62
2/3/2020,23:53:00,61
2/4/2020,00:20:00,61
2/4/2020,00:53:00,60
2/4/2020,01:35:00,60
2/4/2020,01:53:00,60
2/4/2020,02:01:00,60
2/4/2020,02:53:00,60
2/4/2020,03:49:00,61
2/4/2020,03:53:00,60
2/4/2020,04:31:00,59
2/4/2020,04:53:00,59
2/4/2020,05:53:00,59
2/4/2020,06:00:00,59
2/4/2020,06:53:00,59
2/4/2020,07:33:00,60
2/4/2020,07:53:00,60
2/4/2020,08:53:00,61
2/4/2020,09:53:00,63
2/4/2020,10:53:00,68
2/4/2020,11:53:00,68
2/4/2020,12:01:00,68
2/4/2020,12:22:00,68
2/4/2020,12:53:00,68
2/4/2020,13:53:00,70
2/4/2020,14:53:00,69
2/4/2020,15:53:00,68
2/4/2020,16:53:00,68
2/4/2020,17:53:00,68
2/4/2020,18:53:00,67
2/4/2020,19:51:00,64
2/4/2020,19:53:00,64
2/4/2020,20:17:00,63
2/4/2020,20:53:00,64
2/4/2020,21:53:00,65
2/4/2020,22:53:00,65
2/4/2020,23:53:00,65
2/5/2020,00:53:00,65
2/5/2020,01:53:00,65
2/5/2020,02:53:00,65
2/5/2020,03:53:00,66
2/5/2020,04:53:00,66
2/5/2020,05:53:00,66
2/5/2020,06:53:00,66
2/5/2020,07:53:00,66
2/5/2020,08:45:00,67
2/5/2020,08:53:00,67
2/5/2020,09:53:00,67
2/5/2020,10:31:00,67
2/5/2020,10:53:00,68
2/5/2020,11:33:00,69
2/5/2020,11:42:00,69
2/5/2020,11:53:00,69
2/5/2020,12:53:00,71
2/5/2020,13:32:00,71
2/5/2020,13:42:00,71
2/5/2020,13:51:00,72
2/5/2020,13:53:00,71
2/5/2020,14:31:00,71
2/5/2020,14:53:00,71
2/5/2020,15:10:00,70
2/5/2020,15:24:00,68
2/5/2020,15:26:00,68
2/5/2020,15:35:00,68
2/5/2020,15:45:00,68
2/5/2020,15:53:00,67
2/5/2020,16:16:00,68
2/5/2020,16:53:00,68
2/5/2020,17:42:00,68
2/5/2020,17:53:00,68
2/5/2020,18:53:00,68
2/5/2020,19:18:00,68
2/5/2020,19:53:00,68
2/5/2020,20:51:00,66
2/5/2020,20:53:00,68
2/5/2020,21:21:00,67
2/5/2020,21:37:00,66
2/5/2020,21:43:00,66
2/5/2020,21:53:00,66
2/5/2020,21:59:00,66
2/5/2020,22:01:00,66
2/5/2020,22:08:00,66
2/5/2020,22:16:00,66
2/5/2020,22:21:00,66
2/5/2020,22:24:00,66
2/5/2020,22:53:00,65
2/5/2020,22:58:00,66
2/5/2020,23:28:00,67
2/5/2020,23:53:00,67
2/6/2020,00:10:00,67
2/6/2020,00:34:00,68
2/6/2020,00:37:00,68
2/6/2020,00:39:00,66
2/6/2020,00:41:00,65
2/6/2020,00:43:00,64
2/6/2020,00:50:00,64
2/6/2020,00:51:00,64
2/6/2020,00:53:00,64
2/6/2020,00:57:00,64
2/6/2020,01:00:00,64
2/6/2020,01:09:00,64
2/6/2020,01:15:00,64
2/6/2020,01:41:00,64
2/6/2020,01:49:00,63
2/6/2020,01:53:00,63
2/6/2020,01:59:00,63
2/6/2020,02:04:00,63
2/6/2020,02:09:00,63
2/6/2020,02:30:00,63
2/6/2020,02:34:00,63
2/6/2020,02:49:00,63
2/6/2020,02:53:00,63
2/6/2020,03:01:00,63
2/6/2020,03:13:00,64
2/6/2020,03:26:00,64
2/6/2020,03:34:00,64
2/6/2020,03:41:00,64
2/6/2020,03:45:00,63
2/6/2020,03:51:00,63
2/6/2020,03:53:00,63
2/6/2020,04:17:00,63
2/6/2020,04:20:00,63
2/6/2020,04:24:00,63
2/6/2020,04:31:00,64
2/6/2020,04:42:00,63
2/6/2020,04:51:00,63
2/6/2020,04:53:00,63
2/6/2020,04:59:00,63
2/6/2020,05:53:00,64
2/6/2020,06:07:00,64
2/6/2020,06:31:00,63
2/6/2020,06:46:00,63
2/6/2020,06:53:00,63
2/6/2020,06:55:00,63
2/6/2020,07:02:00,63
2/6/2020,07:28:00,63
2/6/2020,07:36:00,63
2/6/2020,07:46:00,57
2/6/2020,07:51:00,55
2/6/2020,07:53:00,56
2/6/2020,08:10:00,52
2/6/2020,08:44:00,49
2/6/2020,08:51:00,48
2/6/2020,08:53:00,49
2/6/2020,09:12:00,49
2/6/2020,09:42:00,48
2/6/2020,09:53:00,48
2/6/2020,10:18:00,48
2/6/2020,10:53:00,49
2/6/2020,11:18:00,50
2/6/2020,11:42:00,50
2/6/2020,11:53:00,50
2/6/2020,12:50:00,50
2/6/2020,12:53:00,50
2/6/2020,13:00:00,50
2/6/2020,13:17:00,50
2/6/2020,13:40:00,49
2/6/2020,13:53:00,49
2/6/2020,14:00:00,49
2/6/2020,14:09:00,49
2/6/2020,14:53:00,48
2/6/2020,15:53:00,48
2/6/2020,16:34:00,47
2/6/2020,16:48:00,46
2/6/2020,16:53:00,47
2/6/2020,17:13:00,46
2/6/2020,17:53:00,45
2/6/2020,18:53:00,45
2/6/2020,19:51:00,45
2/6/2020,19:53:00,44
2/6/2020,20:00:00,44
2/6/2020,20:53:00,44
2/6/2020,21:11:00,43
2/6/2020,21:18:00,43
2/6/2020,21:34:00,42
2/6/2020,21:50:00,43
2/6/2020,21:53:00,42
2/6/2020,22:15:00,42
2/6/2020,22:31:00,42
2/6/2020,22:53:00,41
2/6/2020,23:19:00,41
2/6/2020,23:21:00,41
2/6/2020,23:53:00,40
2/7/2020,00:51:00,39
2/7/2020,00:53:00,40
2/7/2020,01:53:00,38
2/7/2020,02:24:00,38
2/7/2020,02:53:00,38
2/7/2020,03:18:00,38
2/7/2020,03:51:00,37
2/7/2020,03:53:00,37
2/7/2020,04:53:00,37
2/7/2020,05:11:00,37
2/7/2020,05:53:00,36
2/7/2020,06:53:00,36
2/7/2020,07:53:00,36
2/7/2020,08:00:00,36
2/7/2020,08:53:00,37
2/7/2020,09:53:00,37
2/7/2020,10:53:00,38
2/7/2020,11:26:00,38
2/7/2020,11:50:00,39
2/7/2020,11:53:00,39
2/7/2020,12:53:00,42
2/7/2020,13:53:00,44
2/7/2020,14:53:00,46
2/7/2020,15:53:00,46
2/7/2020,16:53:00,45
2/7/2020,17:53:00,44
2/7/2020,18:53:00,44
2/7/2020,19:53:00,43
2/7/2020,20:53:00,43
2/7/2020,21:53:00,43
2/7/2020,22:53:00,40
2/7/2020,23:53:00,41
2/8/2020,00:53:00,41
2/8/2020,01:53:00,42
2/8/2020,02:53:00,42
2/8/2020,03:53:00,42
2/8/2020,04:53:00,43
2/8/2020,05:53:00,43
2/8/2020,06:53:00,41
2/8/2020,07:53:00,41
2/8/2020,08:44:00,42
2/8/2020,08:53:00,42
2/8/2020,09:51:00,45
2/8/2020,09:53:00,45
2/8/2020,10:32:00,47
2/8/2020,10:53:00,49
2/8/2020,11:53:00,51
2/8/2020,12:53:00,54
2/8/2020,13:53:00,54
2/8/2020,14:53:00,56
2/8/2020,15:53:00,56
2/8/2020,16:53:00,54
2/8/2020,17:53:00,51
2/8/2020,18:53:00,48
2/8/2020,19:53:00,43
2/8/2020,20:53:00,40
2/8/2020,21:53:00,39
2/8/2020,22:53:00,37
2/8/2020,23:53:00,38
2/9/2020,00:53:00,37
2/9/2020,01:53:00,36
2/9/2020,02:53:00,38
2/9/2020,03:53:00,40
2/9/2020,04:53:00,37
2/9/2020,05:53:00,38
2/9/2020,06:53:00,40
2/9/2020,07:53:00,40
2/9/2020,08:53:00,43
2/9/2020,09:53:00,48
2/9/2020,10:53:00,52
2/9/2020,11:53:00,56
2/9/2020,12:53:00,61
2/9/2020,13:53:00,63
2/9/2020,14:53:00,63
2/9/2020,15:53:00,62
2/9/2020,16:53:00,61
2/9/2020,17:53:00,59
2/9/2020,18:53:00,58
2/9/2020,19:53:00,58
2/9/2020,20:53:00,59
2/9/2020,21:53:00,59
2/9/2020,22:53:00,58
2/9/2020,23:53:00,58
2/10/2020,00:53:00,58
2/10/2020,01:53:00,57
2/10/2020,02:53:00,58
2/10/2020,03:53:00,56
2/10/2020,04:53:00,55
2/10/2020,05:53:00,56
2/10/2020,06:53:00,56
2/10/2020,07:12:00,56
2/10/2020,07:36:00,56
2/10/2020,07:53:00,56
2/10/2020,07:58:00,56
2/10/2020,08:16:00,55
2/10/2020,08:25:00,55
2/10/2020,08:53:00,56
2/10/2020,09:06:00,56
2/10/2020,09:37:00,56
2/10/2020,09:45:00,56
2/10/2020,09:51:00,55
2/10/2020,09:53:00,56
2/10/2020,09:54:00,56
2/10/2020,10:00:00,56
2/10/2020,10:11:00,56
2/10/2020,10:22:00,56
2/10/2020,10:53:00,56
2/10/2020,11:09:00,57
2/10/2020,11:28:00,56
2/10/2020,11:51:00,57
2/10/2020,11:53:00,57
2/10/2020,12:21:00,57
2/10/2020,12:39:00,57
2/10/2020,12:51:00,57
2/10/2020,12:53:00,58
2/10/2020,13:27:00,59
2/10/2020,13:53:00,60
2/10/2020,14:23:00,60
2/10/2020,14:31:00,60
2/10/2020,14:46:00,60
2/10/2020,14:51:00,61
2/10/2020,14:53:00,60
2/10/2020,15:53:00,59
2/10/2020,16:53:00,59
2/10/2020,17:53:00,58
2/10/2020,18:53:00,58
2/10/2020,19:53:00,59
2/10/2020,20:53:00,59
2/10/2020,21:53:00,59
2/10/2020,22:15:00,60
2/10/2020,22:53:00,60
2/10/2020,23:53:00,60
2/11/2020,00:15:00,60
2/11/2020,00:22:00,60
2/11/2020,00:42:00,60
2/11/2020,00:50:00,61
2/11/2020,00:53:00,60
2/11/2020,01:53:00,60
2/11/2020,02:51:00,63
2/11/2020,02:53:00,62
2/11/2020,03:02:00,62
2/11/2020,03:53:00,64
2/11/2020,04:53:00,66
2/11/2020,05:32:00,67
2/11/2020,05:51:00,66
2/11/2020,05:53:00,67
2/11/2020,06:30:00,67
2/11/2020,06:40:00,67
2/11/2020,06:53:00,67
2/11/2020,07:26:00,68
2/11/2020,07:31:00,67
2/11/2020,07:51:00,66
2/11/2020,07:53:00,68
2/11/2020,07:59:00,68
2/11/2020,08:23:00,68
2/11/2020,08:37:00,68
2/11/2020,08:53:00,68
2/11/2020,09:53:00,69
2/11/2020,10:25:00,69
2/11/2020,10:53:00,68
2/11/2020,11:20:00,67
2/11/2020,11:53:00,66
2/11/2020,12:22:00,66
2/11/2020,12:29:00,65
2/11/2020,12:53:00,64
2/11/2020,13:26:00,62
2/11/2020,13:46:00,61
2/11/2020,13:53:00,61
2/11/2020,14:16:00,60
2/11/2020,14:53:00,58
2/11/2020,15:24:00,57
2/11/2020,15:45:00,57
2/11/2020,15:53:00,57
2/11/2020,16:02:00,56
2/11/2020,16:05:00,56
2/11/2020,16:40:00,56
2/11/2020,16:51:00,55
2/11/2020,16:53:00,55
2/11/2020,17:51:00,54
2/11/2020,17:53:00,53
2/11/2020,18:32:00,53
2/11/2020,18:44:00,52
2/11/2020,18:51:00,52
2/11/2020,18:53:00,52
2/11/2020,19:53:00,52
2/11/2020,20:00:00,52
2/11/2020,20:24:00,52
2/11/2020,20:53:00,51
2/11/2020,21:00:00,51
2/11/2020,21:25:00,51
2/11/2020,21:53:00,51
2/11/2020,22:53:00,50
2/11/2020,23:53:00,50
2/12/2020,00:53:00,49
2/12/2020,01:53:00,50
2/12/2020,02:53:00,50
2/12/2020,03:38:00,50
2/12/2020,03:53:00,50
2/12/2020,04:53:00,51
2/12/2020,05:53:00,52
2/12/2020,06:44:00,52
2/12/2020,06:53:00,52
2/12/2020,07:53:00,53
2/12/2020,08:00:00,53
2/12/2020,08:53:00,56
2/12/2020,09:07:00,57
2/12/2020,09:41:00,59
2/12/2020,09:53:00,60
2/12/2020,10:53:00,63
2/12/2020,11:53:00,66
2/12/2020,12:53:00,68
2/12/2020,13:06:00,68
2/12/2020,13:16:00,68
2/12/2020,13:29:00,70
2/12/2020,13:53:00,70
2/12/2020,14:35:00,75
2/12/2020,14:53:00,75
2/12/2020,15:53:00,76
2/12/2020,16:53:00,74
2/12/2020,17:53:00,73
2/12/2020,18:53:00,73
2/12/2020,19:53:00,72
2/12/2020,20:53:00,71
2/12/2020,21:20:00,71
2/12/2020,21:53:00,70
2/12/2020,22:53:00,70
2/12/2020,23:53:00,71
2/13/2020,00:46:00,65
2/13/2020,00:53:00,64
2/13/2020,01:00:00,63
2/13/2020,01:53:00,63
2/13/2020,02:27:00,62
2/13/2020,02:35:00,62
2/13/2020,02:42:00,62
2/13/2020,02:46:00,62
2/13/2020,02:53:00,62
2/13/2020,03:09:00,61
2/13/2020,03:53:00,59
2/13/2020,04:27:00,59
2/13/2020,04:51:00,59
2/13/2020,04:53:00,59
2/13/2020,05:33:00,60
2/13/2020,05:46:00,60
2/13/2020,05:51:00,61
2/13/2020,05:53:00,60
2/13/2020,06:53:00,56
2/13/2020,07:10:00,54
2/13/2020,07:22:00,54
2/13/2020,07:51:00,54
2/13/2020,07:53:00,53
2/13/2020,08:01:00,53
2/13/2020,08:37:00,52
2/13/2020,08:53:00,51
2/13/2020,09:18:00,51
2/13/2020,09:51:00,50
2/13/2020,09:53:00,50
2/13/2020,10:21:00,50
2/13/2020,10:30:00,49
2/13/2020,10:51:00,48
2/13/2020,10:53:00,49
2/13/2020,11:38:00,50
2/13/2020,11:53:00,49
2/13/2020,12:53:00,48
2/13/2020,13:53:00,47
2/13/2020,14:53:00,47
2/13/2020,15:53:00,46
2/13/2020,16:51:00,46
2/13/2020,16:53:00,46
2/13/2020,17:35:00,45
2/13/2020,17:53:00,45
2/13/2020,18:21:00,45
2/13/2020,18:53:00,44
2/13/2020,19:39:00,43
2/13/2020,19:53:00,43
2/13/2020,20:53:00,42
2/13/2020,21:50:00,43
2/13/2020,21:53:00,42
2/13/2020,22:53:00,41
2/13/2020,23:53:00,39
2/14/2020,00:53:00,37
2/14/2020,01:53:00,36
2/14/2020,02:53:00,34
2/14/2020,03:53:00,34
2/14/2020,04:35:00,33
2/14/2020,04:53:00,33
2/14/2020,05:06:00,34
2/14/2020,05:31:00,32
2/14/2020,05:53:00,32
2/14/2020,06:53:00,31
2/14/2020,07:53:00,32
2/14/2020,08:53:00,35
2/14/2020,09:53:00,38
2/14/2020,10:53:00,41
2/14/2020,11:53:00,44
2/14/2020,12:53:00,46
2/14/2020,13:53:00,48
2/14/2020,14:53:00,50
2/14/2020,15:53:00,48
2/14/2020,16:53:00,46
2/14/2020,17:53:00,39
2/14/2020,18:53:00,37
2/14/2020,19:53:00,37
2/14/2020,20:53:00,34
2/14/2020,21:53:00,35
2/14/2020,22:53:00,32
2/14/2020,23:53:00,32
2/15/2020,00:53:00,30
2/15/2020,01:53:00,30
2/15/2020,02:53:00,34
2/15/2020,03:53:00,30
2/15/2020,04:53:00,30
2/15/2020,05:53:00,32
2/15/2020,06:53:00,32
2/15/2020,07:53:00,35
2/15/2020,08:53:00,40
2/15/2020,09:53:00,44
2/15/2020,10:53:00,49
2/15/2020,11:53:00,53
2/15/2020,12:53:00,55
2/15/2020,13:53:00,56
2/15/2020,14:53:00,57
2/15/2020,15:53:00,58
2/15/2020,16:53:00,56
2/15/2020,17:53:00,54
2/15/2020,18:53:00,46
2/15/2020,19:53:00,47
2/15/2020,20:53:00,49
2/15/2020,21:53:00,47
2/15/2020,22:53:00,49
2/15/2020,23:53:00,50
2/16/2020,00:53:00,52
2/16/2020,01:53:00,51
2/16/2020,02:53:00,51
2/16/2020,03:53:00,50
2/16/2020,04:53:00,49
2/16/2020,05:53:00,48
2/16/2020,06:53:00,48
2/16/2020,07:53:00,49
2/16/2020,08:53:00,50
2/16/2020,09:53:00,52
2/16/2020,10:53:00,55
2/16/2020,11:53:00,54
2/16/2020,12:53:00,54
2/16/2020,13:53:00,56
2/16/2020,14:53:00,56
2/16/2020,15:53:00,56
2/16/2020,16:53:00,55
2/16/2020,17:53:00,53
2/16/2020,18:53:00,51
2/16/2020,19:53:00,48
2/16/2020,20:53:00,47
2/16/2020,21:53:00,45
2/16/2020,22:53:00,44
2/16/2020,23:53:00,44
2/17/2020,00:53:00,44
2/17/2020,01:53:00,45
2/17/2020,02:53:00,44
2/17/2020,03:43:00,44
2/17/2020,03:46:00,44
2/17/2020,03:51:00,45
2/17/2020,03:53:00,44
2/17/2020,04:12:00,44
2/17/2020,04:23:00,44
2/17/2020,04:41:00,44
2/17/2020,04:51:00,45
2/17/2020,04:53:00,45
2/17/2020,05:28:00,46
2/17/2020,05:50:00,46
2/17/2020,05:53:00,47
2/17/2020,06:20:00,47
2/17/2020,06:53:00,47
2/17/2020,07:28:00,48
2/17/2020,07:51:00,48
2/17/2020,07:53:00,48
2/17/2020,08:53:00,51
2/17/2020,09:53:00,52
2/17/2020,10:53:00,54
2/17/2020,11:53:00,56
2/17/2020,12:38:00,57
2/17/2020,12:53:00,57
2/17/2020,13:53:00,59
2/17/2020,14:11:00,61
2/17/2020,14:53:00,62
2/17/2020,15:53:00,63
2/17/2020,16:13:00,63
2/17/2020,16:53:00,62
2/17/2020,17:53:00,60
2/17/2020,18:53:00,59
2/17/2020,19:53:00,58
2/17/2020,20:19:00,58
2/17/2020,20:53:00,58
2/17/2020,21:53:00,58
2/17/2020,22:53:00,58
2/17/2020,23:53:00,58
2/18/2020,00:53:00,58
2/18/2020,01:15:00,57
2/18/2020,01:31:00,57
2/18/2020,01:53:00,57
2/18/2020,02:53:00,58
2/18/2020,03:29:00,59
2/18/2020,03:34:00,59
2/18/2020,03:39:00,58
2/18/2020,03:53:00,59
2/18/2020,04:53:00,59
2/18/2020,05:53:00,59
2/18/2020,06:53:00,59
2/18/2020,07:07:00,59
2/18/2020,07:53:00,60
2/18/2020,08:21:00,60
2/18/2020,08:53:00,60
2/18/2020,09:53:00,60
2/18/2020,10:42:00,61
2/18/2020,10:53:00,62
2/18/2020,10:55:00,62
2/18/2020,11:53:00,62
2/18/2020,12:53:00,64
2/18/2020,13:05:00,64
2/18/2020,13:16:00,64
2/18/2020,13:33:00,64
2/18/2020,13:38:00,64
2/18/2020,13:53:00,65
2/18/2020,14:36:00,66
2/18/2020,14:53:00,66
2/18/2020,15:18:00,66
2/18/2020,15:46:00,63
2/18/2020,15:53:00,63
2/18/2020,16:27:00,63
2/18/2020,16:43:00,63
2/18/2020,16:46:00,63
2/18/2020,16:48:00,63
2/18/2020,16:50:00,63
2/18/2020,16:53:00,62
2/18/2020,16:56:00,62
2/18/2020,17:01:00,62
2/18/2020,17:04:00,62
2/18/2020,17:19:00,62
2/18/2020,17:25:00,62
2/18/2020,17:49:00,63
2/18/2020,17:53:00,62
2/18/2020,18:14:00,62
2/18/2020,18:33:00,62
2/18/2020,18:43:00,62
2/18/2020,18:53:00,62
2/18/2020,19:53:00,62
2/18/2020,20:51:00,61
2/18/2020,20:53:00,61
2/18/2020,21:37:00,60
2/18/2020,21:53:00,60
2/18/2020,22:53:00,56
2/18/2020,23:53:00,55
2/19/2020,00:53:00,52
2/19/2020,01:53:00,51
2/19/2020,02:53:00,50
2/19/2020,03:53:00,50
2/19/2020,04:53:00,49
2/19/2020,05:53:00,49
2/19/2020,06:53:00,49
2/19/2020,07:33:00,48
2/19/2020,07:53:00,48
2/19/2020,08:07:00,48
2/19/2020,08:51:00,48
2/19/2020,08:53:00,49
2/19/2020,08:59:00,49
2/19/2020,09:07:00,49
2/19/2020,09:14:00,49
2/19/2020,09:53:00,49
2/19/2020,10:11:00,48
2/19/2020,10:53:00,50
2/19/2020,11:13:00,50
2/19/2020,11:51:00,52
2/19/2020,11:53:00,51
2/19/2020,12:07:00,51
2/19/2020,12:18:00,51
2/19/2020,12:42:00,51
2/19/2020,12:53:00,51
2/19/2020,13:53:00,53
2/19/2020,14:53:00,53
2/19/2020,15:53:00,53
2/19/2020,16:53:00,51
2/19/2020,17:53:00,51
2/19/2020,18:53:00,51
2/19/2020,19:53:00,51
2/19/2020,20:53:00,51
2/19/2020,21:53:00,51
2/19/2020,22:33:00,50
2/19/2020,22:53:00,50
2/19/2020,23:53:00,50
2/20/2020,00:53:00,49
2/20/2020,01:19:00,49
2/20/2020,01:53:00,49
2/20/2020,02:53:00,49
2/20/2020,03:53:00,49
2/20/2020,04:53:00,50
2/20/2020,05:53:00,50
2/20/2020,06:53:00,49
2/20/2020,07:39:00,49
2/20/2020,07:53:00,49
2/20/2020,08:53:00,47
2/20/2020,09:31:00,45
2/20/2020,09:41:00,44
2/20/2020,09:53:00,44
2/20/2020,10:19:00,43
2/20/2020,10:27:00,43
2/20/2020,10:53:00,43
2/20/2020,11:22:00,44
2/20/2020,11:53:00,44
2/20/2020,12:26:00,45
2/20/2020,12:51:00,45
2/20/2020,12:53:00,44
2/20/2020,13:53:00,44
2/20/2020,14:51:00,45
2/20/2020,14:53:00,44
2/20/2020,15:28:00,43
2/20/2020,15:43:00,43
2/20/2020,15:53:00,43
2/20/2020,16:38:00,42
2/20/2020,16:53:00,42
2/20/2020,17:01:00,41
2/20/2020,17:53:00,41
2/20/2020,18:06:00,40
2/20/2020,18:16:00,40
2/20/2020,18:28:00,40
2/20/2020,18:53:00,40
2/20/2020,19:34:00,40
2/20/2020,19:53:00,40
2/20/2020,20:53:00,40
2/20/2020,21:53:00,39
2/20/2020,22:50:00,37
2/20/2020,22:53:00,37
2/20/2020,23:53:00,35
2/21/2020,00:53:00,34
2/21/2020,01:53:00,33
2/21/2020,02:53:00,33
2/21/2020,03:53:00,32
2/21/2020,04:53:00,31
2/21/2020,05:53:00,30
2/21/2020,06:53:00,30
2/21/2020,07:53:00,32
2/21/2020,08:53:00,35
2/21/2020,09:53:00,36
2/21/2020,10:53:00,38
2/21/2020,11:53:00,41
2/21/2020,12:53:00,44
2/21/2020,13:53:00,46
2/21/2020,14:53:00,47
2/21/2020,15:53:00,46
2/21/2020,16:53:00,45
2/21/2020,17:53:00,38
2/21/2020,18:53:00,36
2/21/2020,19:53:00,37
2/21/2020,20:53:00,33
2/21/2020,21:53:00,32
2/21/2020,22:53:00,30
2/21/2020,23:53:00,30
2/22/2020,00:53:00,29
2/22/2020,01:53:00,29
2/22/2020,02:53:00,28
2/22/2020,03:53:00,27
2/22/2020,04:53:00,26
2/22/2020,05:53:00,26
2/22/2020,06:53:00,27
2/22/2020,07:53:00,34
2/22/2020,08:53:00,42
2/22/2020,09:53:00,47
2/22/2020,10:53:00,49
2/22/2020,11:53:00,51
2/22/2020,12:53:00,53
2/22/2020,13:53:00,54
2/22/2020,14:53:00,57
2/22/2020,15:53:00,56
2/22/2020,16:53:00,55
2/22/2020,17:53:00,53
2/22/2020,18:53:00,43
2/22/2020,19:53:00,43
2/22/2020,20:53:00,41
2/22/2020,21:53:00,39
2/22/2020,22:53:00,37
2/22/2020,23:53:00,37
2/23/2020,00:53:00,35
2/23/2020,01:53:00,35
2/23/2020,02:53:00,36
2/23/2020,03:53:00,39
2/23/2020,04:53:00,40
2/23/2020,05:53:00,44
